Quality	#1 ID	#2 ID	#1 String	#2 String
0	1239046_A4	1239031_A4	Inhibited children tend to with new , , situations , while uninhibited children spontaneously approach them .	Simply invividuals tend to more timid with people situations
0	2907515_A4	2907224_A4	I the most beautiful most beautiful , he Sunday inside the Grand Central concourse	`` wanted to bring beautiful people into the most building `` said Sunday .
0	105493_A4	105432_A4	Singapore is the United ' 12th-largest partner , with two-way trade totaling more than $ 34 billion .	Although a small city-state , Singapore is the 12th-largest partner United , with $ 33.4 last year .
0	1989515_A4	1989458_A4	The AFL-CIO is waiting until to if it will endorse a .	The AFL-CIO Wednesday it will decide in October whether endorse candidate before the .
0	14663_A4	14617_A4	The largest gains were seen in prices , new orders , inventories exports .	Sub-indexes new orders , and exports .
0	1692902_A4	1692851_A4	Trading in Loral was yesterday ; the shares closed on Monday at $ 3.01 .	New York Stock Exchange suspended trading yesterday in Loral , which at $ 3.01 Friday .
0	3089434_A4	3089441_A4	He plans to dinner troops at Kosovo 's U.S. headquarters .	After that , he to have at Camp Bondsteel U.S. troops stationed there .
0	2538111_A4	2538021_A4	J.C. Penney Co . Inc . ( JCP ) Walgreen Co . ( WAG kick things off Monday .	Retailers J.C. Co Inc and . WAG.N kick off on Monday .
0	1341941_A4	1341915_A4	Prosecutors filed a motion informing Lee intend seek the penalty .	He added will seek the
0	374967_A4	375017_A4	Last year 's school voucher program , that vouchers constitutional if provide parents a choice	Last year , the ruled 5-4 in an Ohio case that government are constitutional if they provide with choices among range religious and secular .
0	1356545_A4	1356676_A4	, who faces of to obstruct justice and lying to a grand jury , was have been tried separately .	Sorkin was to have been tried separately on of and lying to a jury .
0	921159_A4	921272_A4	US chip market is expected to decline percent this year , then grow 15.7 2004 .	The Americas market will 2.1 percent $ 30.6 billion in , then 15.7 to $ 35.4 billion 2004 .
0	740726_A4	739960_A4	The State official John Wolf who served Australia , and Pakistan .	group will be headed by S. Wolf , secretary of who has served Vietnam , Pakistan .
0	1041293_A4	1041421_A4	company has said it plans to 2000 through .	company had announced in January that it would to for 2002 and 2000 .
0	2630545_A4	2630577_A4	No . U.S. soft drink maker PepsiCo . PEP.N were to be in the spotlight .	Results from No 2 U.S. soft maker PepsiCo Inc ( nyse PEP - - people ) were likely to in the spotlight
0	1014977_A4	1014962_A4	The result is an overall that will provide significant economic our the next four years ``	`` The result overall package will provide a significant economic growth for our over the next few years , `` he said .
0	3039165_A4	3039036_A4	Wal-Mart said it would all of million-plus domestic workers to they legally employed .	It has also it would of its domestic more than 1 to ensure legal status
0	2674986_A4	2674800_A4	The songs are for 99 cents each , or $ for an album .	The company will for 99 cents and albums for $ 9.95 .
0	2193346_A4	2193362_A4	However , the talk was downplayed by PBL which said would focus only on purchases immediately earnings cash flow accretive .	The talk , , has downplayed by PBL which it would focus only on smaller purchases that were immediately and cash flow-accretive
0	149798_A4	149596_A4	Comcast Class A up 8 cents at $ 30.50 morning on Nasdaq Stock Market .	cents $ 30 Nasdaq Stock trading .
0	426112_A4	426210_A4	This with Rational and allows developers in supported versions of Java , Visual # and Visual Basic .NET .	IBM said the Rational were integrated with Rational PurifyPlus , which allows developers to work in Java , Visual C # and VisualBasic .
0	213302_A4	213135_A4	The Washington said Airlite would shut down first shift and parts shift Monday to accommodate the president ’ s appearance .	plant plans to shut down shift of the Monday to accommodate the president , Crosby .
0	3035675_A4	3035707_A4	questions asked by the audience in the fast-paced forum were new to the candidates .	Several the questions new the candidates as well .
0	622300_A4	622384_A4	Meanwhile , the global death toll approached 770 more than people sickened the severe acute respiratory syndrome virus first appeared southern November	The global death toll from SARS was at least 767 more than 8,300 people sickened since the first appeared in China in .
0	1097577_A4	1097664_A4	Contrary to what PeopleSoft would believe intends to fully support PeopleSoft customers and for many years to come . ``	Ellison said that contrary to the contentions of PeopleSoft , Oracle intends to `` fully PeopleSoft customers and products `` for years to
0	423245_A4	423228_A4	The downtime , to take in May and June is expected to cut by 60 million million board feet .	downtime is expected to 60 70 million feet out of the .
0	1336931_A4	1336883_A4	On July 3 , to be to without parole .	Troy faces life in prison without at his July sentencing .
0	2208366_A4	2208492_A4	The University of Michigan released a new undergraduate process Thursday , dropping a point the U.S. Court in June .	The of released today a new admissions after the U.S. Court struck down June the way it previously admitted undergraduates .
0	2405153_A4	2405189_A4	The processors announced in at the Intel Forum .	The new processor was unveiled Developer 2003 in , Calif .
0	1641162_A4	1641062_A4	said the damage the wing provided a for gasses to penetrate the ship 's thermal armor during Columbia 's ill-fated reentry .	The document says the to the wing provided a pathway for hot gases to penetrate Columbia 's during its fatal re-entry .
0	244062_A4	243899_A4	Also demonstrating box-office strength and getting seven Tony nominations was revival of Eugene O 'Neill 's family drama , `` Long Day 's Journey Night . ``	demonstrating box-office strength -- and getting seven nominations -- was revival of Eugene family drama , Journey Into . ``
0	1439663_A4	1439808_A4	The top rate will go to 4.45 percent for all residents with incomes above 500,000 .	with incomes $ 500,000 , the rate will to 4.45 percent .
0	2070455_A4	2070493_A4	But of State Colin Powell brushed off this possibility Wednesday	Secretary of State Colin week ruled out a non-aggression .
0	1996069_A4	1996101_A4	Thomas and , as many doctors , that the administration has the to correct some flaws .	many doctors , and Mr. Tauzin the Bush administration the power to correct some of those .
0	23807_A4	23792_A4	Based on elsewhere it take up to two elections are , he added .	U.S. officials said could take up to two years regular elections are on experiences the world .
0	3147370_A4	3147525_A4	The January issue of Cancer , an Cancer Society journal being today .	The results in the issue of Cancer , an American Cancer ( news web sites journal , being online Monday .
0	1211287_A4	1210972_A4	The first biotechnology treatment for asthma the constriction of the airways that affects millions around the world received approval the US Food Administration yesterday .	The first , the constriction the that of received approval from the Food and Drug Administration on Friday
0	3300040_A4	3299992_A4	delegates said and distributing funds has been complicated by crackdown foundations accounts of terror-related organizations and money transfers .	Bin Laden ’ s men pointed that raising and distributing funds has by the U.S. on jihadi charitable foundations bank of terror-related and money transfers .
0	2512758_A4	2512692_A4	FBI agents arrested a partner of Big Four accounting Ernst & Young on charges obstructing federal , U.S. said on Thursday .	A partner accountancy firm Ernst & Young was yesterday arrested by agents in the US on charges of obstructing federal investigations .
0	3257588_A4	3257537_A4	The latest linked the was a November 11 shooting at Elementary School in Obetz about 3km from the freeway	to the spree occurred Nov. Hamilton Central Obetz , about miles from the freeway
0	2560856_A4	2560808_A4	PDC will almost certainly the flames Longhorn 's release .	PDC also almost certainly speculation about release Microsoft 's products .
0	2728434_A4	2728420_A4	Sales - a figure as a barometer its - rose 5 percent instead as many experts had predicted .	It disclosed that -- a figure closely watched by analysts as a barometer of its -- than industry experts expected .
0	3277643_A4	3277659_A4	is gear and management software to a industries , health care .	NEC 's pitching wireless gear and management software to a variety of industries , including healthcare and hospitality , a company spokesman said .
0	2621134_A4	2621174_A4	Elena Slough , to be the nation 's and the oldest person in world died early Sunday .	ELENA Slough considered to be oldest in US and the third oldest in the world , has .
0	2529661_A4	2529575_A4	`` are declaring war on sexual harassment and sexual assault .	`` We have sexual assault sexual harassment `` said
0	304482_A4	304430_A4	El Watan , Algerian newspaper , that the kidnappers fiercely resisted the army assault this morning , firing Kalashnikov .	El Watan , an Algerian newspaper , that kidnappers put up fierce resistance during the army , firing
0	224868_A4	225233_A4	rose $ to $ in New York Stock Exchange composite trading	Shares Hartford up $ 2.28 , or 5.2 percent , to $ 45.90 in midday trading
0	129193_A4	129302_A4	Electric Power Co . , Asia 's largest company , won the first of nuclear reactors it shut after it admitted falsifying inspection reports	Tokyo Electric Power Co . , Asia 's largest power , the of 17 nuclear reactors it shut down after admitting falsified inspection reports .
0	2843951_A4	2843930_A4	Tuition at private colleges averaged $ 19,710 this year percent from 2002	For the academic year , at public averaged $ 4,694 , up almost $ 600 from the year .
0	1685339_A4	1685429_A4	The Republican to Davis is Rep. Darrell Issa of Vista who has $ 1.71 million of own money to a .	only major is Rep. Darrell Issa , a Republican who has 1.5 million of his own money to the
0	2624848_A4	2624568_A4	He said that with the U.S.-backed peace plan or road , “ in a coma , ” the attack could through region .	Jouejati the road map a coma `` the attack could easily widen through the region .
0	2293340_A4	2293455_A4	successful attack could be launched within any of that supports VBA , including Microsoft Word , Excel or PowerPoint	But could happen with any format that VBA , including Word , Excel or PowerPoint .
0	2750203_A4	2750153_A4	at Brandeis this was an `` extremely `` time for the campus	This is an extremely heartrending time the entire University community .
0	1946553_A4	1946598_A4	Fewer than a dozen FBI agents were dispatched to secure analyze evidence .	Fewer dozen FBI agents will be sent Iraq to secure and analyze evidence of the .
0	2216702_A4	2216672_A4	Those who only surgery lived an average of 46 months .	For those got surgery alone median survival months .
0	742090_A4	742015_A4	a for Russia 's ministry said ministry may issue statement Thursday clarifying Russia 's position on cooperation with Iran 's nuclear-energy efforts .	Tonight a spokesman for the Russian said it might a statement Thursday clarifying Russia 's position on Iran 's nuclear-energy efforts .
0	1795859_A4	1795818_A4	day earlier , committee appointed by President Mohammad Khatami called for an judicial Kazemi 's	A earlier , committee President Mohammad Khatami for an inquiry the 54-year-old photojournalist 's death
0	2592956_A4	2592914_A4	suite comes complete with a processor , spreadsheet , software and other , while continuing of an XML-based file format .	suite includes a word , spreadsheet application ( analogous to PowerPoint ) , and other components -- all built around the file format .
0	2845442_A4	2845257_A4	Downstream at Mount Vernon , the River was expected crest 36 feet -- 8 feet above flood stage tonight said .	Skagit was expected to during night at 38 at Vernon , 10 feet above the Weather said
0	758342_A4	758501_A4	Physicians who violate the be subject to fines and up to two years in prison .	Physicians perform the procedure face up to two in , under the
0	1465425_A4	1464865_A4	example , Anhalt treat a 20-ounce soda bottle as one serving , although it contains 2 ½ servings .	Anhalt said children typically a soda bottle as serving while it actually contains 2.5 .
0	1168132_A4	1167672_A4	Kline 's opinion dealt abortion providers , but it would doctors providing , such as prenatal care , a pregnant child under 16 .	's specifically with abortion providers , but later his office said it would apply to doctors providing services such as care to pregnant under 16 .
0	1634651_A4	1634798_A4	The Nations ' International Atomic Agency asked for information on the dossier was , but Britain did not provide any , officials said .	The International Atomic Energy Agency asked for information on assertions London 's was published , but Britain did any , U.N. officials said .
0	2189818_A4	2189911_A4	Sixteen days superheated air from shuttle reentry rushed into the damaged , `` there no for crew survival , board .	Sixteen as from the shuttle ’ s rushed damaged wing , ‘ there was no for survival ’ ’ board
0	995311_A4	995560_A4	`` free world and those love freedom and peace must deal harshly with Hamas and the , `` he reporters as he from a church service .	`` It is clear that the free world those love freedom harshly with Hamas and the killers , `` .
0	14874_A4	14831_A4	Powell back : `` He accusing the of a act , `` he	If so Powell said , he 's calling president .
0	1967578_A4	1967664_A4	The decision to issue guidance has been prompted by intelligence passed to Britain by the FBI a secret briefing late .	Scotland Yard 's to new guidance has been by new intelligence Britain the in late .
0	317570_A4	317290_A4	memo on protecting sales of Windows and other desktop software mentioned Linux , a still but emerging that is not owned by any specific company .	The specifically mentioned still small but emerging that is not owned by specific company .
0	2047034_A4	2046820_A4	Unable find a for , a judge mental health authorities they needed to supervised housing treatment California .	judge had told Mental to supervised treatment DeVries somewhere in California
0	84518_A4	84541_A4	Also , United States also more Iraqi of war , officials announced that all soon be let go .	Meanwhile in southern Iraq , the United States released more prisoners war , and officials announced that all would be soon .
0	2046630_A4	2046644_A4	The decision came a year after Whipple federal oversight of the district 's racial balance facilities , budget , and busing .	The decision came a year after Whipple federal of school busing as as the district 's racial balance , facilities and budget .
0	2521336_A4	2521360_A4	`` We nothing to with @ Stake 's internal personnel decision , `` spokesman .	`` Microsoft had absolutely nothing do with AtStake 's internal personnel decision , Sundwall said .
0	3264615_A4	3264641_A4	Prosecutors said there is question was behind letters , which at the same time of the attacks .	said there is no question behind the letters , which sent at same time that real anthrax attacks killing people .
0	262374_A4	262921_A4	His would cost more $ 200 billion annually which Gephardt would repealing Bush 's cuts .	His cost over $ and be for by repealing Bush 's tax cuts .
0	2939925_A4	2939981_A4	There had been fears that the 35 't able to conceive suffering two pregnancies and cancer uterus .	There were fears that Heather would never have children after suffering two ectopic pregnancies and cancer of the uterus .
0	2031076_A4	2031038_A4	Prosecutors said , convicted face least 17 prison	Paracha faces at years prison if convicted .
0	27639_A4	27668_A4	More than half of the songs were as albums Apple said	Apple noted that half the songs were purchased as part of albums .
0	1909408_A4	1909429_A4	`` deal makes sense for companies , `` Halla said in statement	Brian Halla , CEO claimed deal made for both companies .
0	3034583_A4	3034604_A4	Smugglers in a chased down a pickup and SUV carrying other and illegal , said Pinal County Sheriff Roger Vanderpool	in a van fire on a and SUV believed be illegal said County Roger Vanderpool .
0	1257820_A4	1257777_A4	Tyco later said the loan had been forgiven , and Swartz repaid it full with interest , according to his lawyer , .	Tyco has the loan , but Swartz fully repaid with interest to Charles Stillman .
0	2706551_A4	2706185_A4	While Bolton fell was immobilized , Selenski used the scale , razor-wire fence , Fischi said .	After the other inmate , used the mattress scale 10-foot , razor-wire fence , Fischi said
0	813945_A4	813925_A4	Ms. , meanwhile , was on her turquoise faces the .	Fatima , meanwhile , was her turquoise cell phone the prom .
0	2851677_A4	2851855_A4	But he added that the New York-based and producer is `` a person doesn care his treatment out for public consumption . ``	he added that De Niro is `` private and doesn care have his treatment out for public consumption . ``
0	895812_A4	895754_A4	While a month 's supply of aspirin can less , the equivalent of can significantly more than $	month 's supply of aspirin can cost under $ the equivalent amount of can run well over $
0	2534473_A4	2534504_A4	She estimated would take months and would require cancellation of a the Department of Environmental .	She said it would take an estimated three months to conduct and require the cancellation a of the of Quality .
0	3285348_A4	3285324_A4	virus 36,000 an average , according to for Disease and Prevention	Complications from kill roughly 36,000 Americans in an year , to the U.S. Centers for Control and Prevention
0	424071_A4	424093_A4	In two new , people IRS target of members and e-mail users .	Two new schemes families of those the military e-mail users .
0	2404345_A4	2404222_A4	Miss Novikova said while there is standard weight for , Volochkova ' bigger than others ' .	Commenting on the firing today , Ms. Novikova said there was no standard weight for ballerinas but that Ms. Volochkova `` is bigger than others ``
0	2485432_A4	2485492_A4	Both have videotapes Saddam encouraging Iraqis to fight the U.S. occupation of Iraq .	Both have aired apparently from deposed Saddam Hussein , the occupation
0	981097_A4	981018_A4	the program officials work with port to identify , and search high-risk cargo .	Under the program , officials work with port authorities to out high-risk can reach the United .
0	2607361_A4	2607320_A4	And if we don 't do this , people on the are going to die , too .	Crews are told : `` we don do this , people the ground are going to die , said .
0	218896_A4	219064_A4	`` It 's not time to take the shuttle , , `` but I look to the	probably not the easiest in over program , but again I look forward to the , `` he said .
0	313947_A4	313222_A4	As a result , now faces up to 10 years ' jail of .	The verdict Nelson faces up 10 in prison rather than a possible life sentence .
0	434842_A4	434929_A4	With all precincts , a three-term congressman Lexington — had an overwhelming percent of the vote	With reporting , had 88,747 votes or 57 percent of the total
0	2895172_A4	2895264_A4	Shadrin said Khodorkovsky 's aircraft approached by officers themselves as members service , domestic successor to the	Shadrin said 's aircraft approached by officers identifying themselves as members of the FSB intelligence service
0	386627_A4	386521_A4	She all the babies born full-term and died , he .	`` she our investigators was that all the babies were full-term and then died within , Hughes said
0	3440566_A4	3440416_A4	French Minister Dominique de Villepin was to arrive Sharm on .	The Foreign Minister , Dominique de , is also expected to attend .
0	853127_A4	853144_A4	same is in per cent risk of the disease	The researchers same is true in humans , translating to a 30 per cent greater of disease .
0	1053869_A4	1053207_A4	U.S. law enforcement officials are Dar Heatherington 's version of events which thrust her into public .	law officials are at Dar Heatherington 's version of of the including a police conspiracy to discredit -- which thrust public
0	1026659_A4	1026185_A4	The Saudi newspaper Okaz reported Monday that suspects escaped Saturday 's fled in a car that broke down on the Mecca	newspaper Okaz reported that the suspects Sunday fled the raid in a that down on outskirts of Mecca
0	1341925_A4	1342201_A4	Mitchell , the chief public defender who is representing Lee did not answer his phone Wednesday afternoon .	Michael Mitchell the chief public defender in Baton Rouge is , available for comment .
0	2663667_A4	2663623_A4	In Canada , the booming dollar be focus again as it to stay the 75 cent ) mark	Canada , dollar was in again struggled and just failed to the 75 U.S. mark
0	2305924_A4	2305736_A4	They are tired of the cost of CDs and DVDs prefer forms of media delivery . ``	Consumers , of paying high for CDs , are looking for flexible of on-demand media delivery .
0	960466_A4	960881_A4	`` The catcher not as as it is to be , the board 's chairman , retired Adm. Hal Gehman , .	`` The catcher is not as robust `` it should , said retired Navy Admiral W. Jr . , the board chairman .
0	129995_A4	129864_A4	Stanley raised rating beverage maker to `` from `` equal-weight `` saying in part that power with should improve in 2004 .	Morgan Stanley raised its rating on the company `` `` `` the beverage maker 's pricing power with bottlers should improve in 2004 .
0	356759_A4	356778_A4	The Interior , Al Mustapha Sahel , investigation points to a group has been `` , an apparent reference to Djihad Salafist .	Moroccan Interior Minister Al Sahel told state-run 2M late Saturday investigation `` to a group that has been recently `` an apparent reference to Salafist Jihad .
0	2949437_A4	2949407_A4	The report found Oct. 23 tucked inside an old three-ring binder related to the investigation	The report was found last week tucked inside a training manual that to Hicks
0	3088078_A4	3087945_A4	Muslim immigrants have used networks - which rely wire transfers overnight mail - to send cash to their overseas .	Muslim immigrants have used the which rely on wire transfers , overnight mail to send stashes of to .
0	1032643_A4	1032617_A4	Also arrested was Claudia de Villa , 34 , a Mexican who lives in .	Also arrested Friday was Carrizales de Villa , a citizen of residing in border city of Harlingen , Texas
0	1750630_A4	1750716_A4	`` We condemn Governing Council headed by the United States `` Muqtada al Sadr said a at a .	`` We condemn and denounce the Governing , is by the States , Moqtada .
0	2891280_A4	2891366_A4	Mrs Boncyk 's husband , had the family car to , so his and children had ride neighbours .	Mrs. Boncyk 's husband Wayne , had taken the family only to work , so she and children had a ride with neighbors .
0	2866295_A4	2866282_A4	Ukrainian Kuchma today cut short to Latin America as a bitter between Ukraine and Russia further .	The dispute has president Leonid Kuchma to cut to Latin America .
0	822517_A4	822439_A4	For the , the top 12 grossed $ 157.1 million , up 52 percent the same weekend year earlier	The overall box soared , with the 12 movies grossing $ 157.1 up 52 percent from a year ago
0	1502941_A4	1502927_A4	Platinum prices to 23-year this year after President Bush ( news - sites ) proposed investing for research on fuel cell-powered vehicles .	prices to highs this year after U.S. Bush proposed investing 1.2 billion for research cell-powered vehicles .
0	1243593_A4	1243934_A4	`` knows what happened except me and guard , Kaye said , `` and I assure you that he said didn happen .	`` really what happened except me and the , and I can assure you that what said happened didn 't happen , `` Kaye said .
0	221462_A4	221512_A4	the investigators were looking into CFSB allocated shares of initial stock offerings .	jury and Securities and Commission were looking how the company allocated shares of initial stock offerings .
0	2451691_A4	2451742_A4	heating oil .85 at 69.89 cents a gallon .	October heating oil down 0.41 cent to 70.74 cents a gallon .
0	2282608_A4	2282544_A4	By 2007 , antivirus will a worldwide price tag of $ 4.4 -- double of five years earlier .	By antivirus solutions will a worldwide tag that of 2002 $ billion .
0	379724_A4	379692_A4	closed Monday on New York Stock Exchange $ 21.63 a share , down 11 .	ConAgra shares closed Monday at 21.63 a share , down cents , on the New York Stock .
0	1156575_A4	1156706_A4	One of the features is delete data on a handheld device or the device should a lose it .	One of the features is the to delete data on a handheld if a user loses or down the .
0	2745055_A4	2745022_A4	Last month Intel its revenue guidance for quarter to between $ 7.6 billion $ billion .	At of the quarter , Intel sales of 6.9 billion and $ billion .
0	3403347_A4	3403527_A4	`` I just got carried away and started stuff , `` Byrne said .	Byrne says he got carried with PowerPoint and just `` making . ``
0	2037906_A4	2038005_A4	Georgia can not to funding , `` said Dr. Rowe , Chatham County health director .	can not afford to not get funding , `` director Dr. Melinda .
0	698720_A4	698772_A4	Handspring shareholders get shares of the parent company , Palm , Inc . , for each share of common stock they currently own .	's will receive 0.09 Palm shares ( shares of PalmSource ) for each share of Handspring common stock they .
0	2359387_A4	2359457_A4	of Microsoft rose cents Friday close at $ 28.34 a share on the Nasdaq Stock Market .	's stock up 50 cents to $ a share in New York
0	2403178_A4	2403100_A4	Based on at one of the symptoms , most had hung over three and times in the previous year .	average the students suffered at least one of the 13 between three and 11 in the year
0	2205838_A4	2205858_A4	Tibco has Rendezvous name since 1994 for several of its technology products , according to the Palo Alto , California company	Tibco has used the Rendezvous name 1994 for several of its technology it said .
0	1669602_A4	1669461_A4	A few troops , the division 's 3rd Brigade Combat Fort in Columbus , began last week , flights continuing Friday .	Several thousand 3rd Infantry , including the Brigade Combat Team based Fort in Columbus , Ga . , week
0	919801_A4	919939_A4	In televised on , ECB President Wim Duisenberg said was too soon to discuss further interest cuts the 12-nation euro zone .	European Central Bank President Wim Duisenberg said in a interview it was too discuss further interest rate cuts euro zone
0	578807_A4	578726_A4	Teenagers at high where condoms were available no more likely to sex than other teens study Wednesday finds	Teen-agers at high schools where condoms are available are no more have sex teens , a study says .
0	3277653_A4	3277637_A4	Later in day , however , a former Intel executive the tables in a speech he blasted wireless as being too complicated and difficult to install .	And Thursday , former Intel exec wireless as too insecure , too complicated , and too to install
0	661322_A4	661390_A4	He is charged in three _ including a blast at the 1996 along with the bombing in Alabama	He in three in Atlanta including a blast at the 1996 Olympics and one in Alabama .
0	1200470_A4	1200432_A4	On , a Post article that a 50 basis point cut from the was more likely .	, a Post article that a was most likely .
0	1941701_A4	1941639_A4	is one of Democrats on five-member , he is a strong advocate penalties against radio and stations that violate laws .	Copps , one of two Democrats on the five-member , has pushed for penalties radio that indecency laws .
0	421009_A4	421091_A4	State said there were at 770 dead and 5,600 injured .	toll given by to state was 643 dead and over injured .
0	14485_A4	14516_A4	The downturn break in what been broad growth in services for past months .	A downturn in activity was only break in what has been growth in services for past 15 months .
0	549014_A4	549093_A4	In the first three months of 2003 weekly earnings adjusted inflation 1.5 -- the biggest more than a decade , `` Lieberman said .	In the first quarter of this year , weekly earnings adjusted inflation fell 1.5 percent - the biggest drop in more than a decade .
0	3326623_A4	3326701_A4	The published in Circulation , a journal of the American Association ( news web sites	Their findings were published Circulation : Journal of Heart
0	1106490_A4	1106299_A4	President George W. Bush top administration officials cited the from Iraq banned weapons programs as the going to war .	President Bush top officials in administration cited the from 's alleged and biological weapons nuclear weapons program as the main justification for going to war .
0	607219_A4	607092_A4	The epidemic began in November in the mainland Guangdong province , but the 's Republic of China refused to report about its spread four months .	The PRC epidemic began in Guandong province in November , but Communist Party government refused to report truthfully its spread for four months
0	3092593_A4	3092563_A4	IG 's 500 were around 38-million euros about R300-million and had debts totalling about 28-million	IG 's 500 properties were valued at 38 million euros ( $ 43.63 and the had totalling some 28 million euros
0	1755505_A4	1755464_A4	The agent , Bassem Youssef , filed the lawsuit on Friday in Federal District Court the District of .	was filed Friday at the US District Court for the District Columbia
0	2015140_A4	2014900_A4	`` is not the to the public 's health and vaccination is not the for smallpox preparedness , `` Strom said .	`` Smallpox is only threat to the health , and is not tool preparedness , his introductory statement
0	1449187_A4	1449290_A4	Mr Abbas said day without agreement is opportunity that was lost .	His Palestinian counterpart Mahmoud Abbas , that `` every day without an agreement is an opportunity that was lost .
0	1988626_A4	1988386_A4	remain hopeful that the city agree to work us and engage in discussions on issue .	Alhart said the governor hopeful that the city will continue to work with us and engage good-faith discussions . ``
0	844524_A4	844667_A4	Later in the day , standoff developed between French soldiers and a battlewagon that attempted to the UN compound .	French later threatened to open fire on a Hema battlewagon that pass the compound .
0	1860173_A4	1860195_A4	By its , the Bush administration threatens to give a bad to a just war , `` Lieberman said .	`` its actions , the Bush a bad name to a just war , `` the Connecticut Democrat a Capitol news conference .
0	1609290_A4	1609098_A4	ONG , July 9 of thousands gathered tonight the legislature to call for free elections and resignation of Hong 's leader .	Tens of thousands of demonstrators gathered yesterday evening stand before this city call for free and the of Hong Kong 's
0	2746028_A4	2746125_A4	About being asked to a lengthy questionnaire .	were taken into courtroom in groups of and asked to fill out questionnaire
0	1917187_A4	1917262_A4	The acquisition has been approved by ' board of directors and is to close in the third year	's acquisition been by directors at both companies , and is expected to close in the Nvidia 's third of fiscal 2004 .
0	1102668_A4	1102548_A4	The 39-year-old Luster initially police false name , but revealed true identity .	gave police a false name immediately after arrest Wednesday but later revealed his true
0	374264_A4	374624_A4	If the companies won 't their drugs could be to Medicaid patients only with the state 's say-so	If company won do so , its drugs could be prescribed Medicaid patients with the state 's say-so .
0	1597193_A4	1597119_A4	loyalists have for the 's infrastructure , as well as frequent attacks on soldiers .	Hussein loyalists have been blamed for the nation infrastructure US soldiers
0	1469800_A4	1469789_A4	Singer Brandy and her husband Robert Smith , have called quits	Brandy and SplitR 'n star Robert , her husband two years have up
0	2206809_A4	2206624_A4	She told , `` We ... we fresh is down fast ! ``	`` The fresh fast screamed at
0	1970041_A4	1969914_A4	`` The 's campaign 2000 set a standard disclosure in fund raising , the campaign will again in Bush campaign spokesman Dan	`` president 's campaign in 2000 set a for in political fund the again in 2004 , `` Dan Ronayne spokesman
0	20917_A4	20853_A4	April 11 , Mayor Bart Peterson said it was `` inconceivable that the airline resume operations at the that had 1,500 workers , .	On April 11 , Mayor Bart that the facility 's fate was inevitable , the hopes airline 1,500 local workers including 1,100 mechanics .
0	2758944_A4	2758975_A4	Its living relatives are family sooglossidae that are in Seychelles in the Indian .	Its is found in the Seychelles Archipelago near Madagascar in the Indian Ocean .
0	375678_A4	375561_A4	Another in condition at Northwest Center in Springdale .	At Northwest Medical of County in Springdale , is serious condition .
0	1122033_A4	1122090_A4	With the exception of dancing , physical activity did .	Dancing only associated a lower risk of dementia .
0	1600347_A4	1600451_A4	was White and four of his victims were Black ; fifth White .	Four of those killed by Williams black ; other white .
0	2081769_A4	2081787_A4	A hearing on matter was held morning in County , marking one of the steps in deciding the case of Matthew .	hearing Thursday morning Long in Fulton County Superior Court marked one of first steps in deciding the case of Matthew Whitley
0	1815004_A4	1815055_A4	Atlantic Coast will continue its operations as a Connections	It will continue regional for Delta Lines DAL.N , Atlantic Coast said .
0	707747_A4	707671_A4	`` It 's amazing be of an industry that rewards its young , Hernandez , who a recent graduate of of Design .	`` It 's amazing to be part an industry that rewards its young `` said Hernandez , only graduated from Parsons School of Design last May .
