Quality,#1 ID,#2 ID,#1 String,#2 String
1,1679362,1679412,"A total of 32 U.S. soldiers have been killed in attacks since May 1 , when President Bush declared the end of major hostilities in Iraq .",Thirty-two U.S. soldiers have been killed in Iraq since President Bush declared major combat over on May 1 .
1,68016,67933,"During a period of nearly a decade , Telemarketing Associates raised more than $ 7 million .","Telemarketing Associates , hired by VietNow , raised $ 7.1 million from 1987 to 1995 ."
1,1369889,1369743,"US authorities blame Al Qaeda for the attacks , which killed 231 people , including 12 Americans .","U.S. authorities blame Osama bin Laden 's al-Qaida network for the attacks , which killed 231 people , including 12 Americans ."
1,2854483,2854528,People who have this disorder absorb excessive amounts of iron which can lead to organ damage .,Haemochromatosis is a disorder in which people absorb excessive amounts of iron which can lead to organ damage .
0,1209690,1209749,"Tampa Bay manager Lou Piniella , bench coach John McLaren and right fielder Aubrey Huff were ejected for arguing after Huff was called out on strikes to end the ninth .","Tampa Bay manager Lou Piniella , bench coach John McLaren and Huff all were ejected in the middle of the ninth ."
0,2420461,2420627,Directed by Jonathan Lynn from a script by Elizabeth Hunter and Saladin K. Patterson .,"Whole Nine Yards , "" and written by first-time screenwriters Elizabeth Hunter and Saladin K. Patterson ."
1,2560834,2560777,Avalon means the next Windows OS will support new styles of user interfaces and elements .,"Thanks to Avalon , Longhorn will support new styles of user interfaces and user interface elements ."
1,1754660,1754722,A senior Administration official who briefed journalists on Friday said neither Mr Bush nor National Security Adviser Condoleezza Rice read the estimate in its entirety .,The senior administration official said neither Bush nor National Security Adviser Condoleezza Rice read the entire National Intelligence Estimate .
1,3452805,3453061,Officials say Peeler and Jones were never legally married but had a common-law marriage .,"According to the GBI , Ms. Peeler and Mr. Jones were never legally married but had a common-law marriage ."
1,1230161,1230113,"Now , nearly two years later , Mallard prepares for trial on charges of murder and tampering with evidence .","Chante Jawaon Mallard , 27 , is charged with murder and tampering with evidence ."
1,2741792,2741869,"Power5 , like Power4 , includes two processor cores in a single slice of silicon .","Like the Power4 , the Power5 contains two processor cores on one chip ."
1,450437,450533,"When the butterflies were exposed to constant light , they flew directly towards the sun , presumably because they no longer had any sense of time .","And when butterflies were exposed to constant light , they flew directly toward the sun , apparently having lost their sense of time ."
0,3053827,3053741,"She said she told O 'Donnell , "" Your mother died of breast cancer .","Spengler replied , "" Didn 't your mother die of breast cancer ?"
1,52393,52606,"At about 3 p.m. on Friday , a relative of Bondeson called police to report his apparent suicide .","Two hours later , at 3 : 22 p.m. , a relative contacted police to report a suicide ."
1,1502941,1502927,Platinum prices soared to 23-year highs earlier this year after President Bush ( news - web sites ) proposed investing $ 1.2 billion for research on fuel cell-powered vehicles .,Platinum prices soared to 23-year highs earlier this year after U.S. President George W. Bush proposed investing $ 1.2 billion for research on fuel cell-powered vehicles .
1,1596241,1596217,"But authorities have been unable to stop the tragedies , which they blame on overcrowding , poor vessel construction and lax enforcement of safety rules .","But authorities have been unable to stop the tragedies , which they blame on overcrowding , rickety vessels and lax safety standards ."
1,1530510,1530311,"By contrast , the Senate-passed prescription drug plan requires seniors to pay 50 percent of drug costs , with a $ 275 deductible each year .","Under the House-passed plan , seniors would pay 20 percent of drug costs , plus a $ 250 deductible annually ."
1,375016,374966,The case puts the Supreme Court back into the debate over the separation of church and state .,The case marks the court 's second major separation of church and state case in two years .
1,1254185,1254350,General Jeffery announced he would give his substantial military pension accumulated over 40 years to charity during his stay at Government House .,Maj-Gen Jeffery said he would give his military pension to charity while he served at Yarralumla .
1,3036166,3036117,""" No , what I do is I answer questions as to whether or not the help that is available is being delivered , "" Bush said .",""" Now I want to know whether or not the help that is available is being expedited and made available ."
1,2081769,2081787,"A hearing on the matter was held Thursday morning in Fulton County Superior Court , marking one of the early steps in deciding the case of Matthew Whitley .",A hearing Thursday morning before Judge Elizabeth Long in Fulton County Superior Court marked one of the first steps in deciding the case of Matthew Whitley .
1,1081760,1081734,"The hot technologies -- networking , storage and wireless products -- will be front and center this week .","Storage , networking and wireless products will be prevalent at the show ."
1,1380626,1381239,His dissent was joined by Chief Justice William H. Rehnquist and Justice Clarence Thomas .,Chief Justice William H. Rehnquist and Justices Antonin Scalia and Clarence Thomas dissented .
1,1032643,1032617,"Also arrested Friday was Claudia Carrizales de Villa , 34 , a Mexican citizen who lives in Harlingen .","Also arrested Friday was Claudia Carrizales de Villa , 34 , a citizen of Mexico residing in the border city of Harlingen , Texas ."
1,1758040,1758028,"Federal agents said Friday they are investigating the theft of 1,100 pounds of an explosive chemical from construction companies in Colorado and California in the past week .","Federal investigators are looking for possible connections between the theft of 1,100 pounds of an explosive chemical from construction companies in Colorado and California in the past week ."
1,722149,721936,It said a civil complaint by the Securities and Exchange Commission is expected as well .,Stewart also faces a separate investigation by the Securities and Exchange Commission .
1,1596215,1596239,"The number of passengers aboard was not known and may never be , since ferry operators rarely keep full passenger lists .",The exact number of passengers on the ferry was not known and may never be determined because ferry operators typically do not keep accurate passenger manifests .
1,3123856,3123720,One had also pointed to the word refugee in an English / Turkish dictionary .,"One man had brandished an English-Turkish dictionary and pointed to the word "" refugee "" ."
1,1910298,1910189,Shares of Microsoft fell 1 cent to close at $ 25.65 on the Nasdaq Stock Market .,"Microsoft shares ( MSFT : news , chart , profile ) fell 1 cent to close at $ 25.65 ."
1,3328917,3328912,SEA 05D is the Naval Sea Systems Command ’ s technical authority for surface ship design and engineering .,The Future Concepts and Surface Ship Design Group is the Naval Sea Systems Command ’ s technical authority for all surface ship design and engineering .
1,3214661,3214345,"As part of the agreement to extradite the two best friends from Canada , prosecutors agreed not to seek the death penalty .","As part of a 2001 agreement to extradite them from Canada , prosecutors agreed not to seek the death penalty ."
1,3058389,3058484,"Thursday , Mr. Romanow called it an offence to democracy to not implement a council that so many Canadians support .","Yesterday , Mr. Romanow said it was an affront to democracy to not implement a council that so many Canadians support ."
0,3334905,3334946,"The Justice Department filed suit Thursday against the state of Mississippi for failing to end what federal officials call "" disturbing "" abuse of juveniles and "" unconscionable "" conditions at two state-run facilities .","The Justice Department filed a civil rights lawsuit Thursday against the state of Mississippi , alleging abuse of juvenile offenders at two state-run facilities ."
1,4155,4143,"Since then , police divers have searched nearby parts of Long Island Sound looking for the remaining three .","Since then , police divers have searched those waters looking for the remaining three ."
0,392647,392752,""" I feel confident saying that HP is no longer an integration story , "" Fiorina said .",""" We still have a lot to do , but I feel confident that HP is no longer an integration story . """
1,296493,296504,"AN artist has infuriated New Yorkers by painting a sign reading "" CAUTION Low Flying Planes "" on a building near Ground Zero .","An artist painted a sign reading ``CAUTION Low Flying Planes ' ' on a building near ground zero , angering neighbors and stirring complaints ."
1,2457679,2457752,"President Vlad imir Putin threw his weight behind Russia ’ s main pro-Kremlin political party for the first time last week , ahead of parliamentary elections .",President Vladimir Putin threw his weight for the first time on Saturday behind Russia 's main pro-Kremlin political party ahead of parliamentary elections .
0,360333,360465,"In March , 67 percent connected through cable , up from 63 percent a year earlier .","By March 2003 , 67 percent of broadband users connected using cable modems , compared with 28 percent using D.S.L."
1,2916166,2916205,"His wife , who he married in a first ever space wedding by a space phone during his lengthy mission , waited in Moscow .","His wife Yekaterina Dmitriyeva , whom he married in a first ever space wedding by a space phone during his daunting mission , was waiting for him in Moscow ."
0,785613,785760,""" I started crying and yelling at him , ' What do you mean , what are you saying , why did you lie to me ? ' ""","Gulping for air , I started crying and yelling at him , ' What do you mean ?"
1,771416,771467,He told The Sun newspaper that Mr. Hussein 's daughters had British schools and hospitals in mind when they decided to ask for asylum .,""" Saddam 's daughters had British schools and hospitals in mind when they decided to ask for asylum -- especially the schools , "" he told The Sun ."
0,1378077,1378273,Advancing issues outnumbered decliners about 8 to 5 on the New York Stock Exchange .,Declining issues outnumbered advancers slightly more than 3 to 1 on the New York Stock Exchange .
0,352129,352112,His coalition also passed some of the world 's most progressive laws in legalizing gay marriage and euthanasia and decriminalizing the personal use of soft drugs .,"The coalition passed some of the world 's most progressive social legislation , legalising gay marriage and euthanasia ."
1,2159,1973,Some Boston managers are concerned that banning smoking will create safety hazards as groups of smokers huddle outside bars and nightclubs .,Some Boston bar managers said they worry that banning smoking will create a hazard as groups of smokers huddle outside on sidewalks and in parking lots to smoke .
0,2410247,2410058,Sterling was down 0.8 percent against the dollar at $ 1.5875 GBP = .,The dollar rose 0.15 percent against the Japanese currency to 115.97 yen .
0,2440309,2440332,"The lawyer representing Torch Concepts , Rich Marsden did not respond to repeated phone calls .",Officials with Torch and JetBlue did not respond to repeated phone calls from the Mercury News seeking comment .
1,3179543,3179259,"But he added , "" Once the problem grew to a certain magnitude , nothing could have been done to prevent it from cascading out of control . """,""" However , the report also tells us that once the problem grew to a certain magnitude , nothing could have been done to prevent it from cascading out of control . """
0,3114205,3114194,"That compared with $ 35.18 million , or 24 cents per share , in the year-ago period .",Earnings were affected by a non-recurring $ 8 million tax benefit in the year-ago period .
1,2820371,2820525,Blair 's Foreign Secretary Jack Straw was to take his place on Monday to give a statement to parliament on the European Union .,Blair 's office said his Foreign Secretary Jack Straw would take his place on Monday to give a statement to parliament on the EU meeting the prime minister attended last week .
0,229442,229500,"I thought things went a bit overboard but I prefer to leave it on the field , "" Sarwan said .",""" A lot of things ( were said ) , but I 'd prefer to leave it on the field , "" he said ."
1,2331892,2331244,Investigators conducted DNA tests on the stains and ran the results through a national DNA data base in August .,Investigators conducted DNA tests on the stains and ran the results through a national database last month .
0,21722,21695,"Boeing shares fell nearly 4 percent to $ 27.54 in afternoon New York Stock Exchange trade , while Lockheed slipped 1.6 percent to $ 49.42 .","Boeing shares fell 95 cents , or 3.3 percent , to $ 27.67 at 3 : 30 p.m. in New York Stock Exchange composite trading ."
1,3179481,3179500,""" This blackout was largely preventable , "" said Spencer Abraham , US energy secretary .",""" This blackout was largely preventable , "" Energy Secretary Spencer Abraham said at a press conference this afternoon ."
1,54403,54456,"Bennett told Newsweek that "" over 10 years , I 'd say I 've come out pretty close to even . """,""" Over 10 years , I 'd say I 've come out pretty close to even , "" he said ."
1,3306448,3306659,"The companies said "" it was not our intention to target or offend any group or persons or to incite hatred or violence . """,""" In creating the game , it was not our intention to target or offend any group or persons or to incite hatred or violence against such groups persons . """
0,1299090,1298965,ODonnell was just 3-of-5 for 24 yards and no touchdowns or interceptions a year ago .,"The 13-year veteran has passed for 21,438 yards and 118 touchdowns with 67 interceptions ."
1,1862940,1862654,"The Association of South East Asian Nations groups Brunei , Cambodia , Indonesia , Laos , Malaysia , Myanmar , the Philippines , Singapore , Thailand , and Vietnam .","ASEAN comprises Brunei , Cambodia , Indonesia , Laos , Malaysia , Myanmar , the Philippines , Singapore , Thailand and Vietnam ."
1,1116686,1116653,"Stack said he did no work for Triumph until 1999 , when a grand jury began investigating Silvester .","Stack testified that he was not asked to do any work for Triumph until June 1999 , after a grand jury investigating Silvester subpoenaed Triumph ."
1,3162272,3162360,"Several cities are competing for the headquarters , including Miami ; Panama City ; Atlanta ; Port-of-Spain , Trinidad ; and Puebla , Mexico .","But Miami is competing with eight other cities , including Atlanta ; Panama City ; Port-of-Spain , Trinidad ; and Cancn , Mexico ."
0,953684,953760,"The broader Standard & Poor 's 500 Index .SPX ended up 1.03 points , or 0.10 percent , at 998.51 , ending at its highest since late June 2002 .","The broader Standard & Poor 's 500 Index .SPX was off 1.67 points , or 0.17 percent , at 995.81 ."
1,1775223,1775268,""" It 's obvious I 'm not riding as well as years past , "" Armstrong said at a news conference .",""" I think it 's obvious I 'm not riding as well as I have in years past ."
1,859626,859581,"Oh yeah , Miami , Boston College and Syracuse leaving the Big East to take a seat in the Atlantic Coast Conference .","Boston College , Miami and Syracuse are considering leaving the Big East for the Atlantic Coast Conference by the end of the month ."
0,1673532,1673564,Less than 20 percent of Boise 's sales would come from making lumber and paper after the OfficeMax purchase is completed .,"Less than 20 percent of Boise 's sales would come from making lumber and paper after the OfficeMax purchase is complete , assuming those businesses aren 't sold ."
1,1515072,1515036,"The panels picture the towers standing tall and outline their history , including their construction , the 1993 bombing and their ultimate destruction on Sept . 11 , 2001 .","The panels outline the twin towers ' history , including their construction , the 1993 bombing and their ultimate destruction by terrorists on Sept . 11 , 2001 ."
1,1431228,1430954,"The stalemate , over less than 1 percent of the budget , is more about politics than policy .",The stalemate involved less than 1 percent of the budget and had little to do with policy but everything to do with politics .
1,248301,248261,PG & E Corp. shares were up 39 cents or 2.6 percent at $ 15.59 on the New York Stock Exchange on Tuesday .,PG & E 's shares gained 24 cents to $ 15.44 during Tuesday 's trading on the New York Stock Exchange .
1,3445922,3445856,"Over the weekend , NASA landed a six-wheeled robot on Mars to study the planet .","Last Saturday , a six-wheeled robot developed by NASA landed on Mars and began sending back images of the planet ."
0,1297360,1297335,Vivendi shares closed 1.9 percent at 15.80 euros in Paris after falling 3.6 percent on Monday .,"In New York , Vivendi shares were 1.4 percent down at $ 18.29 ."
0,127711,127942,"Pratt & Whitney had said that 75 per cent of the engine equipment would be outsourced to Europe , with final assembly in Germany .","Pratt & Whitney had said that if it won the contract 75 per cent of the engine equipment would be outsourced to European suppliers , with final assembly in Germany ."
0,3006632,3006484,"As a result , Murphy sought to substitute Strier 's sister , Ethel Celnik , as the trustee .","Murphy said Strier 's sister , Ethel Celnik , was in the courtroom at the time , but Strier was not ."
1,1948503,1948545,Police said they will conduct DNA tests to confirm the man 's identity .,DNA tests will be performed to confirm his identity .
0,1668236,1668179,Yeager said the suspect in the Target attack showed tendencies of being a prior offender .,"Yeager said the incident appeared to be isolated , but the suspect showed tendencies of being a prior offender ."
1,61559,61668,Treasurys long-range plan is to provide retail buyers of all Treasury securities the ability to manage their holdings online in a single account .,The Treasury said wants to give retail buyers of all Treasury securities the ability eventually to manage holdings online in a single account .
0,3224724,3224642,The House and Senate are expected to vote on the omnibus bill in the next two months .,The House Republican leadership said it expected to call members back Dec. 8 for a vote on the omnibus bill .
0,3181243,3181212,Both were declared dead about 6 p.m. at Brookdale University Hospital and Medical Center .,"Both shooting victims were rushed to Brookdale University Hospital Medical Center , where they died a short time later ."
0,2330519,2330395,"A New Castle County woman has become the first Delaware patient to contract the West Nile virus this year , the state 's Department of Health reported .","A 62-year-old West Babylon man has contracted the West Nile virus , the first human case in Suffolk County this year , according to the county health department ."
1,1989515,1989458,The AFL-CIO is waiting until October to decide if it will endorse a candidate .,The AFL-CIO announced Wednesday that it will decide in October whether to endorse a candidate before the primaries .
0,57271,57251,The Taiwan Stock Exchange will ask the Securities and Futures Commission ( SFC ) to suspend trading in Mosel shares .,A request for a two-month extension was denied and the Taiwan Stock Exchange is to ask the Securities and Futures Commission ( SFC ) to suspend trading in Mosel shares .
0,2277428,2277502,"And yes , Marilyn Monroe is definitely part of the story , titled "" Arthur Miller , Elia Kazan and the Blacklist : None Without Sin . ""","Note the subheading of this terrible parable in the "" American Masters "" series , "" Arthur Miller , Elia Kazan and the Blacklist : None Without Sin . """
0,659434,659543,"We don 't know if any will be SARS , "" said Dr. James Young , Ontario 's commissioner of public safety .",""" We 're being hyper-vigilant , "" said Dr. James Young , Ontario 's commissioner of public safety ."
