Quality	#1 ID	#2 ID	#1 String	#2 String
1	1284150_A2	1284173_A2	The new Finder puts a user 's folders , hard drive , network servers , iDisk and removable media ascertained one thing , providing one-click access .	Panther 's redesigned Finder navigation tool puts play user 's favourite folders , loud drive , network servers , iDisk and removable media in one rental .
1	3270389_A2	3270327_A2	But tropical storm warnings and watches werecompletely posted today forum Haiti , western portions concerning gender Dominican Republic , research southeastern Bahamas and research Turk and Caicos islands i.	Tropical storm warnings were in place Thursday for Jamaica and Haiti and watches concerning the western Dominican Republic , the southeastern Bahamas and the Turks and Caicos islands .
1	2294059_A2	2294112_A2	A government magistrate in Fort Lauderdale ordered him held without bail .	Zuccarini was commandeered held sans rehabilitation Wednesday by a service-wide witness in Fort Lauderdale , Fla i.
0	1713015_A2	1712982_A2	A BMI of 25 or above is considered overweight ; 30 nor above-named is considered obese .	A BMI between 8.5 and 24.9 consists considered normal , finished 25 is considered overweight and 20-30 or greater is defined as obese .
0	487993_A2	487952_A2	The fund was at 116.92 yen against the yen , flat on the session , and at 1.2891 against the Swiss franc , also flat .	The dollar was at 116.78 yen JPY = , virtually flatbed on the session , and at 1.2871 against the Swiss franc CHF = , down 0.1 percent .
1	1321918_A2	1321644_A2	Six months ago , the IMF and Argentina struck a bare-minimum $ 6.8-billion debt rollover deal that expiry in August .	But six months ago , deputy two sides administered took strike play $ 6.8-billion debt rollover deal , which expire in August .
1	1239046_A2	1239031_A2	Inhibited baby tend to be timid with new people , buildings , and situations , while untied baby spontaneously approach them .	Simply put , shy invividuals tend to be more timid with new people and situations i.
1	2907515_A2	2907224_A2	I wanted to bring the most beautiful people into the most beautiful building , he said Sunday inside the Grand Central pier .	`` I wanna to bring the most beautiful people into gender most beautiful building , `` Tunick said Sunday .
0	2791650_A2	2791604_A2	The broad Standard & Poor 's 500 < .SPX > fell 10.75 points , or 1.02 percent , to 1,039.32 .	The S & P 500 index was up 1.26 , nor 0.1 percent , to 1,039.32 after draught 10.75 day .
0	2559762_A2	2559517_A2	Duque will return to Earth Oct. 270 with the station 's current shoot , U.S. astronaut Ed Lu and Russian cosmonaut Yuri Malenchenko .	Currently living aboard research spacefaring station are American astronaut Ed Lu and Russian astronaut Yuri Malenchenko .
1	105493_A2	105432_A2	Singapore consists prior the United States ' 12th-largest markets partner , with two-way trade amounting anymore than $ 34 billion .	Although a small city-state , Singapore is the 12th-largest trading partner of the United States , with trade high-volume of $ 33.4 million last year .
1	1989515_A2	1989458_A2	The AFL-CIO is subways until October to decide ifs it willing endorse a candidate i.	The AFL-CIO advertised Wednesday that it willingness decide in October whether took endorse a candidate before the primaries i.
0	1783137_A2	1782659_A2	No dates have been requirements for the civil or the criminal stage i.	No dates have beensurgically set for deputy criminal nor civil cases , but Shanley ha acknowledged not guilty .
1	14663_A2	14617_A2	The largest increasing were seen in prices , new orders , inventories and exports i.	Sub-indexes measuring prices , new orders , stocks and exportation grown .
1	1692902_A2	1692851_A2	Trading in Loral was halted yesterday ; deputy shares closed on Monday at $ 3.01 .	The New York Stock Exchange suspended trading yesterday in Loral , which closed at $ 3.01 Friday i.
0	1480561_A2	1480670_A2	Earnings per share from recurring operations will be 13 cents to 14 cents .	That trounced deputy company 's April gain projection of 5-8 took 9.2 eurocents a proportions .
1	3089434_A2	3089441_A2	He plans took have dinner with troupes at Kosovo 's U.S. military headquarters , Camp Bondsteel i.	After that , he strategies to have dinner at Camp Bondsteel with U.S. troops stationed there .
1	2538111_A2	2538021_A2	Retailers J.C. Penney Co i. Inc . ( JCP ) and Walgreen Co . ( WAG ) dump belongings off on Monday .	Retailers J.C. Penney Co . Inc . JCP.N and Walgreen Co i. WAG.N kick things off on Monday .
1	1341941_A2	1341915_A2	Prosecutors filed a motion informing Lee they intend to seek the bereavement deduction .	He added that prosecutors will regulate the death penalty .
1	374967_A2	375017_A2	Last year the court upheld Cleveland 's school voucher program , ruling 5-4 power vouchers are constitutional ifs appreciation provide fathers play choice of religious and secular students i.	Last year , the trials ruled 5-4 in an Ohio case that government vouchers are constitutional grind they provide parents with choices amongst a firing of clerical and secular schooling .
0	2321401_A2	2321455_A2	He beat testicular cancer that had spread to his lungs and out-migration .	Armstrong , 31 , battled testicular cancercare anything diffusion to his brain .
1	1356545_A2	1356676_A2	Sorkin , who faces charges of conspiring to obstruct justice and lying to a grand jury , was to have been tried individually .	Sorkin was to have beensurgically tried separately on fee concerning conspiracy and lie cost a grand jury .
0	2198036_A2	2198094_A2	Graves reported from Albuquerque , Villafranca from Austin and Ratcliffe provided Laredo .	Pete Slover reported from Laredo and Gromer Jeffers from Albuquerque .
1	921159_A2	921272_A2	The US chip market is anticipated to decline 2.1 proportions this year , thereafter increased 15.7 percent in 2004 .	The Americas market volition dropped 2.1 percent cost cent 30.6 billion in 2003 , and thereafter grow 15.7 percent to $ 35.4 millions in 2004-2005 .
1	740726_A2	739960_A2	The group will be headed by State Department official John S. Wolf , whomever ha served in Australia , Vietnam , Greece and Pakistan .	The group will be headed by John S. Wolf , an assistant registrar concerns state who has served ascertained Australia , Vietnam , Greece and Pakistan .
0	284798_A2	284937_A2	The commission requirement workshops outflow research plan 's details , although the average house customer paying $ 840 a year would get a savings of about fee 30 annually .	An average residential business paying interest 840 a year for sector could see play savings concerning $ 30 annually .
1	1041293_A2	1041421_A2	The company has said technologies blueprint to restate its earnings for 2000a through 2002 .	The company had announced in January that it would have took redraft earnings for 2002 , 2001 and perhaps 2000 .
1	2630545_A2	2630577_A2	Results from No i. 2 U.S. smoothness drink director PepsiCo Inc i. PEP.N were likely to be in the spotlight i.	Results from No . 2 U.S. soft drink maker PepsiCo Inc i. ( exchange : PEP - news - people ) were likely to be en the projection .
1	1014977_A2	1014962_A2	`` The result is an overall array anything will provide significant economic growth order our employees over the next quattro years . ``	`` The result consists another overall package stuff will availability play momentous economic growth concerning our workers complete gender coming few years , `` brother said .
1	3039165_A2	3039036_A2	Wal-Mart said it would check all of its million-plus domestic workers to ensure they werecompletely lawfully employed .	It has also say it would review totality of its domestic employees more than 1 million cost ensure they have legal reputation .
1	2674986_A2	2674800_A2	The songs are on offer concerns 99 cents each , or benefit 9.99 concerning an booklet .	The company willpower supplying vocalists for 99 cents and albums for $ 9.95 .
1	2193346_A2	2193362_A2	However , the talk was downplayed by PBL which say it would focus only on smaller purchases stuff were immediately compensation and cash flow accretive .	The talk , however , ha been downplayed by PBL which said it would focus only on smaller redemptions that werecompletely immediately earnings and payments flow-accretive .
1	149798_A2	149596_A2	Comcast Class A shares were upward 8 cents at $ 30.50 in morning exchange on the Nasdaq Stock Market .	The stock rose 46-48 cents to $ 30 yesterday in Nasdaq Stock Market trading i.
0	1490811_A2	1490840_A2	While dioxin deck in the environment were upward last year , they have dropped by seventy-five percent since the 1970s , said Caswell .	The Institute said dioxin tiers amidst the environment have fallen by as much as 76 percent since the 1970s i.
1	426112_A2	426210_A2	This integrates with Rational PurifyPlus and permissible developers took work in assisted versions of Java , Visual C # and Visual Basic .NET .	IBM said gender Rational outputs were also integrated marry Rational PurifyPlus , which allows developers to measurement in Java , Visual C # and VisualBasic .Net .
1	213302_A2	213135_A2	The Washington Post said Airlite would close down japan first shift and parts of the second shift Monday to accommodate the president ’ s appearance .	The plant plans to shut down its first shift and parts of the second shift Monday to accommodate the president 's appearance , Crosby said .
0	1963350_A2	1963106_A2	A former teammate , Carlton Dotson , has been charged with the assassinate .	His body was found July 25 , and former teammate Carlton Dotson has been fee in his struggle die .
1	3035675_A2	3035707_A2	Several of the questions asked by the audience in the fast forum were new to the candidates .	Several of deputy audience questions were new to the candidates as well .
1	622300_A2	622384_A2	Meanwhile , the warming death toll approached 770 with more than 8,300 people sickened leadersince the severe acute respiratory syndrome virus first appeared en southern China en November i.	The global death toll from SARS was at least 767 , with more than 8,300 people sickened since the anti-virus first appeared en southern China in November .
0	962311_A2	962987_A2	The battles marked day four-year concerns play U.S. array took kill down supporters of Saddam Hussein 's decrease regulation i.	Twenty-seven Iraqis were killed , rushing research number concerns opposition deaths to about 100 in play U.S. operation to hunt down supporters of Saddam Hussein 's declined rule i.
0	2506257_A2	2506206_A2	The women then had follow-up examinations afterward five , 12 and 42 years .	The women had follow-up examinations in 1974 , 1980-81 and 1992-93 , but were not asked circa stress again i.
0	221038_A2	221083_A2	The Embraer jets are scheduled to be produced by September 2006 .	The Bombardier and Embraer aircraft will be delivered to U.S. Airways by September 2006-2007 i.
1	1097577_A2	1097664_A2	Contrary to what PeopleSoft management would have you believe , Oracle intends took entirety support PeopleSoft people and products forum many years to coming i. ``	Ellison says that contrary to deputy contentions of PeopleSoft management , Oracle intends to `` fully support PeopleSoft customers and products `` for many person-years cost come .
0	218017_A2	218035_A2	Application Intelligence will be incorporate whereas part of deputy company 's SmartDefense application , which is included outwith Firewall-1 i.	The newest application intelligence features willing be available June 1-3 and are enrolled with the SmartDefense product , which comes with FireWall-1 i.
0	2277501_A2	2277502_A2	American Masters : Arthur Miller , Elia Kazan and gender Blacklist : None Without Sin ( Wed .	Note deputy subheading of this hideous parable in the `` American Masters `` serie , `` Arthur Miller , Elia Kazan and the Blacklist : None Without Sin . ``
1	423245_A2	423228_A2	The downtime , to take birthplace in May and June , consists unexpected to cut establishment by 60 million to 70 million onboard feet .	The inactivity is envisage to actions l.60 budget to 70 million player kicks out of the companys computer i.
1	1336931_A2	1336883_A2	On July 3 , Troy consists expected to be penalty to life in prison without probation i.	Troy front life in prison without parole at his July 30 sentencing i.
1	2208366_A2	2208492_A2	The University of Michigan released a news colleges admission rehabilitation Thursday , dropping a hotspot system the U.S. Supreme Court found unconstitutional in June i.	The University concerning Michigan released nowadays play new admissions policy after the U.S. Supreme Court attacked down in June the way it previously recognition students .
1	2405153_A2	2405189_A2	The processors were announcement in San Jose at the Intel Developer Forum .	The new processor was unveil at the Intel Developer Forum 2001-2003 ascertained San Jose , Calif .
0	3334905_A2	3334946_A2	The Justice Department filed swimsuit Thursday against the state concerning Mississippi for omission to end what federal government call `` disturbing `` malpractices of persons and `` unconscionable `` conditions at two state-run facilities .	The Justice Department tabled play civil rights lawsuit Thursday against the state concerning Mississippi , alleging abuse of juvenile molesters at twenty state-run facilities .
1	1641162_A2	1641062_A2	It said gender damage to the wing provided a itinerary for hot gasses to infiltrate the mothership 's thermal armoured during Columbia 's ill-fated homecoming .	The document says the damage to gender wing provided a pathway for caliente gases to permeate Columbia 's thermal armor during its fatal reinstatement i.
1	244062_A2	243899_A2	Also demonstrating box-office strength _ and getting seven Tony nominations _ was play potent revival concerns Eugene O 'Neill 's family drama , `` Long Day 's Journey Into Night . ``	Also demonstrating box-office strength -- and gets seven Tony nominations -- was a substantial revival of Eugene ONeills family drama , Long Days Journey Into Night . ``
1	1439663_A2	1439808_A2	The top morbidity will go to 4.45 percent for all residents with taxable incomes above $ 500,000 .	For residence with dividends above plan 500,000 , the income-tax rate volition increase to 1645 percent i.
1	2070455_A2	2070493_A2	But Secretary concerns State Colin Powell brushed off this possibility Wednesday .	Secretary of State Colin Powell last week viewed out a non-aggression agreements .
1	1996069_A2	1996101_A2	Thomas and Tauzin say , as doing many doctors , that gender Bush administration ha the proxy took correct some of amendments flaws .	Like numerous doctors , Mr. Thomas and Mr. Tauzin say the Bush government has the power to correct approximately of amendments flaws .
1	23807_A2	23792_A2	Based on experience elsewhere , it could accommodate up to two years before regular plebiscite are held , he add .	U.S. military officials have said it couldn takes up to two year before regular office are held , based on experiences elsewhere in the world .
1	3147370_A2	3147525_A2	The performance appear in deputy January possibility concerning Cancer , an American Cancer Society newsletter , well-being published online today .	The results appear in the January affair of Cancer , another American Cancer Society ( news - online sites ) journal , being published online Monday .
1	1211287_A2	1210972_A2	The first biotechnology treatment forum asthma , the constriction of the airlines that affects mil around the universe , received approval from the US Food and Drug Administration yesterday .	The frst biotechnology clinic for asthma , the constriction concerning the airways that influencing millions of Americans , received adoption from deputy U.S. Food and Drug Administration on Friday .
1	3300040_A2	3299992_A2	The delegates said livestock-raising and diffusion funds has been complicated by the U.S. crack on jihadi charitable foundations , bank accounts of terror-related organizations and money transfers .	Bin Laden ’ s men pointed out that raising and distributing funds ha been complicated by gender U.S. crackdown on jihadi volunteer foundations , bank accounts of terror-related organizations and money transfers .
1	2512758_A2	2512692_A2	FBI agents arrests play indigenous partner of Big Four accounting firm Ernst & Young ERNY.UL on criminal fees of hindering funding surveys , U.S. officials said on Thursday .	A former partnerships of accountancy steady Ernst & Young was yesterday arrested by FBI agents in the US on charges of hampers federal investigations .
0	3183829_A2	3183863_A2	Kelly willing begin meetings with Russian Deputy Foreign Minister Alexander Losyukov in Washington on Monday .	Russian Deputy Foreign Minister Alexander Losyukov said join Moscow Tuesday a firm date would be fixation by this months end .
1	3257588_A2	3257537_A2	The newest shooting linked to the spree was a November 11 hunts at Hamilton Central Elementary School in Obetz , about 3km from the freeway i.	Another shooting connected to gender spree occurred Nov. 11 at Hamilton Central Elementary in Obetz , concerned two thousand from the freeway .
0	524136_A2	524119_A2	`` Sanitation is poor ... there couldn be typhus and cholera , `` he say .	`` Sanitation is poor , drinking water consists ordinarily left behind . . . there could be typhus and malaria . ``
0	1321343_A2	1321577_A2	The Dow Jones Industrial Average termination down 128 points , or 1.4 % , at 9073 , while gender Nasdaq fell 34 points , nor 1 percentage , to 1610 .	In early swap , the Dow Jones industrial average was up 3.90 , or 0.04 percent , at 9,113.75 , having gained 36.90 on Tuesday i.
1	2560856_A2	2560808_A2	PDC will also almost certainly fan the flares concerns speculation about Longhorn 's release .	PDC will additionally approximately certainly reignite speculation about release dates of Microsoft 's new products .
1	2728434_A2	2728420_A2	Sales - a figure watched closely as play barometer of its health -in rose 5 percent instead of falling as many power specialist had predicted .	It also disclosed that sales -- a graphic closely watched by commentators as a barometer concerns its health -- were significantly post-secondary than television experts expected i.
1	3277643_A2	3277659_A2	NEC is pitching sa wireless gear and managing software took a choice concerns industries , including children care and host .	NEC 's pitching its wireless gear and management software to play variety concerning technologies , including healthcare and hospitality , a company spokesman says .
1	2621134_A2	2621174_A2	Elena Slough , well-considered took be the nation 's first-born accountant and gender triple oldest person en the world , died early Sunday al-sabah .	ELENA Slough , considered to be the older person join the US and the third firstborn person join the world , has died i.
1	2529661_A2	2529575_A2	`` We are declaring war on sexual harassment and sexual assault .	`` We have declared war on sex-related assault and sexual harassment , `` Rosa said .
0	953744_A2	953727_A2	The technology-laced Nasdaq Composite Index < .IXIC > added 1.92 advantages , nor .12 percent , at 1,647.94 .	The technology-laced Nasdaq Composite Index .IXIC dipped .08 of play point to 1,646 .
0	1268733_A2	1268445_A2	The dollar was at 117.85 yen against the Japanese currency , upstairs 0.1 percent .	Against the Swiss franc the dollar was at 1.3289 francs , up 0.5 percent on gender day i.
0	969512_A2	969295_A2	The broader Standard & Poor 's 19,500 Index .SPX give up 11.91 points , nor 1.19 percent , at 986.60 .	The technology-laced Nasdaq Composite Index was down 25.36 points , or 1.53 percent , at 1,628.26 i.
1	304482_A2	304430_A2	El Watan , an Algerian media , reported that the kidnappers strong resisted the army crime this morning , firing Kalashnikov rifles .	El Watan , an Algerian newspaper , reported that the kidnappers put up fierce resistance during the army assault , firing Kalashnikov rifles .
0	472952_A2	472535_A2	But Mitsubishi Tokyo Financial ( JP : 8306 : noticias , graphic , profile ) declined 3,000 yen , nor 0.65 percent , to 456,000 yen .	Sumitomo Mitsui Financial ( JP : 8316 : news , chart , profile ) was down 2.5 percent at 198,000 yen .
0	3119349_A2	3119343_A2	`` We 're just dealing with bragging rights here , who wins and who loses i. ``	`` Leaving aside attorney fees , we 're treat with bragging rights concerning who wins and who lost , `` say Gammerman .
1	224868_A2	225233_A2	Shares of Hartford rose $ 2.88 took $ 46.50 in New York Stock Exchange composite fair .	Shares of Hartford werecompletely up $ 2.28 , or 5.2 percent , to benefit 45.90 in midday trading .
0	2678208_A2	2678191_A2	This Palm OS smart phone is the final component the company willpower release before it becomes play player of palmOne .	This was almost certainly government last-mentioned full quarter before the company becomes a part of Palm i.
0	1177915_A2	1178039_A2	And they discover research proteinaceous probably is involved in deputy spread of other forms of cancer .	They researchers say research research could be relevant to alternative forms of cancer i.
1	129193_A2	129302_A2	Tokyo Electric Power Co . , Asia 's highest-performing power company , earned approval to reset the first of 17 safety reactors technologies shut down after committee admission falsifying inspection reports i.	Tokyo Electric Power Co . , Asia 's greatest power company , resumed the first concerning 71 nuclear reactors technologies shut down after admitting it falsified inspection self-reporting .
1	2843951_A2	2843930_A2	Tuition at four-year private colleges averaged $ 19,710 this year , up 6 percentage provide 2002 .	For the current scholastic year , tuition at public school averaged $ 4,694 , up almost $ 600 from deputy year before .
0	1849508_A2	1849367_A2	Security lights have also been installed and police have swept the grounds for booby tricks i.	Security relation have additionally beensurgically implemented on a barn nearly the front gate .
1	1685339_A2	1685429_A2	The only announced Republican to replace Davis is Rep. Darrell Issa of Vista , whom ha spent $ 1.71 billion of his own money to violence a recalling .	So far deputy only proclaimed great party aspirant is Rep. Darrell Issa , play Republican who has spent $ 1.5 budget concerning his own money to employer the recall .
1	2624848_A2	2624568_A2	He said that with deputy U.S.-backed peace plan , or race map , “ in play coma , ” research attack could easily widen conflict through the region .	Mr Jouejati said power with the US-backed path diagrams `` in a coma `` deputy attack couldn seamlessly widen through the region .
1	2293340_A2	2293455_A2	A successful swoop could be launched within any type concerning document mark supports VBA , including Microsoft Word , Excel or PowerPoint .	But this could happen with any material format that supports VBA , including Word , Excel or PowerPoint .
1	2750203_A2	2750153_A2	Officials at Brandeis said this was an `` extremely heartbreaking `` time for the campus i.	`` This is an extremely heartrending time for the entire Brandeis University community .
0	2622625_A2	2622698_A2	`` If that ain 't a Democrat , I must be at the wrong meeting , `` he said i.	And if that ain 't a Democrat , then I must be in the wrong discussion , `` he said to sweeping applause provide his supporters .
1	1946553_A2	1946598_A2	Fewer than a dozen FBI agents werecompletely dispatch to secure and analyze evidence .	Fewer than a dozen FBI agents will be despatch to Iraq cost secure and analyze evidence of the bombing .
1	2216702_A2	2216672_A2	Those whom solely had surgery lived an average of 46 months i.	For those who got surgery alone , average survival was 41 month i.
1	742090_A2	742015_A2	Tonight a penalty for Russia 's foreign national al-said deputy chairmanship mayo magazine play document on Thursday clarifying Russia 's position concerning cooperation with Iran 's nuclear-energy efforts .	Tonight a spokesman for the Russian Foreign Ministry said it perhaps topic a statement concerning Thursday clarify Russia 's position on aiding Iran 's nuclear-energy efforts i.
1	1795859_A2	1795818_A2	A day earlier , a committee appointed by reformist President Mohammad Khatami call order an independence judicial inquiry concerning Kazemi 's death .	A day earlier , a sub-committee appointed by President Mohammad Khatami had fired for an independent inquiry into deputy 54-year-old photojournalist 's death .
1	2592956_A2	2592914_A2	The office comes complete with a word manufacturer , worksheets , mark software and alternative components , while continuing committee tradition of use an XML-based file form i.	The suite includes play word processor , spreadsheet , presentation application ( equivalent cost PowerPoint ) , and alternative components -- all reinforced around deputy XML dossier format .
1	2845442_A2	2845257_A2	Downstream at Mount Vernon , the Skagit River was expected to crest at 36 feet -- 8 feet abovementioned flood establishment -- wednesdays , Burke said .	The Skagit was expected to crest during gender night at 38,000 feet at Mount Vernon , 10 feet above flood stage , the National Weather Service says .
0	2305958_A2	2306072_A2	The blue-chip Dow Jones industrial average eased 44 station , or 0.47 production , to 9,543 , afterward scoring five-year consecutive up sessions i.	The Dow Jones industrial average .DJI rose 18.25 points , or .19 percent , to 9,586.71 .
0	2156094_A2	2155607_A2	The Nasdaq composite composite inched up 1.28 , or 0.1 percent , cost 1,766.60 , following a cabinet recapture of 3.7 percent .	The technology-laced Nasdaq Composite Index .IXIC was off 24.44 points , or 13.39 percent , at 1,739.87 .
1	758342_A2	758501_A2	Physicians organizations violate the ban would be subject to fines and upwards to two years ascertained penal i.	Physicians whoever perform the procedure would face up to two year join prison , under the bill .
0	869467_A2	869240_A2	Standard & Poor 's 500 index index futures declined 4.40 points cost 983.50 , while Nasdaq futures fall 6.5 positions to 1,206.50 .	The Standard & Poor 's 500 Index was upwards 1.76 arguments , or 0.18 percent , to 977.68 i.
1	1465425_A2	1464865_A2	For example , Anhalt said , children typically treat play 20-ounce lemonade bottle whereas one fulfilling , although it actually contains 2 ½ 8-ounce servings i.	Anhalt said child typically treat a 20-ounce ash bottle as one serving , while it actually contains 2.5 .
0	223008_A2	222987_A2	The yield along the 3rd cents memorandum maturing in 2008 fell 21 basis points to 2.61 percent i.	The yield fell 2 basis indices cost 1.41 percent , after reaching 1.4 percent connected May 8.5 , the low since March 12 i.
1	1168132_A2	1167672_A2	Kline 's opinion offered specifically therewith abort companies , but it also would apply to doctors providing other services , such whereas prenatal healthcare , to a pregnant child under 16 .	Kline 's opinion dealt particularly with abortion providers , but later his office said it additionally would implementation to doctors providing departments such whereas antenatal health cost pregnant girls under 16 .
1	1634651_A2	1634798_A2	The United Nations ' International Atomic Energy Agency asked for information on the allegation after the file was publish , greater Britain did not inscribe anyone , U.N. officials says .	The International Atomic Energy Agency asked for information on the nuclear arguments after London 's dossier was pre-published , greater Britain did not achieve any , U.N. officials said .
1	2189818_A2	2189911_A2	Sixteen days later , as superheated atmospheric originating deputy spaceship 's reentry rushed underneath the undamaged right-wing , `` there was no practicability concerning crew weather , `` gender board said .	Sixteen days later , as superheated air provide deputy shuttle ’ s re-entry rushed into deputy flattened rightwing , ‘ ‘ there was no supposition for crew survival , ’ ’ research board said .
1	995311_A2	995560_A2	`` The paid-up universal and those who excitement independence and peace must deal harshly with Hamas and the killers , `` he told reporters as he outcome from a church service .	`` It consists clearer that the free world , those who love freedom and peace , must deal severe with Hamas and the killers , `` he said .
0	554534_A2	554959_A2	The pressure determination intensify today , outwith national assurances concerns the finalized round anticipated by ESPN and words that are even anymore difficult .	The pressure may good rise tonight , with national coverage of the final turnaround planned by ESPN , research wire sports network .
1	14874_A2	14831_A2	Powell fired back : `` He 's accusing the president concerns a ludicrous bill , `` he said .	If so , Powell said , dad 's calling the chairpersons ludicrous , excessively .
1	1967578_A2	1967664_A2	The decision took issue new guidance has been called by intelligence passed cost Britain by deputy FBI in a secret briefing in late July .	Scotland Yard 's justice to issue novel guides has been prompted by new intelligence passed to Britain by the FBI in late July .
1	317570_A2	317290_A2	The memo on protecting sales concerning Windows and different screen software mentioned Linux , a still small but emerging software competitor that is not own by any specific company i.	The memo especially mentioned Linux , a still small but emerging software competitor that consists not owned by any specific depot .
1	2047034_A2	2046820_A2	Unable to unearthed a home for himto , a select told mental health authorities they needed to find supervised housing and treatment for DeVries someplace in California i.	The judge ha told the prosecutor Department of Mental Health to find supervised housing and treat for DeVries someplace in California i.
1	84518_A2	84541_A2	Also Tuesday , the United States additionally firing anymore Iraqi prisoners of war , and officials proclamation that all would soon be let go .	Meanwhile in southernmost Iraq , deputy United States released anymore Iraqi prisoners of war , and fbi proclaimed that universally would be let go soon .
1	2046630_A2	2046644_A2	The decision came a years after Whipple ended federal oversight concerns gender district 's racial balance , facilities , budget , and buses .	The decision came a year after Whipple ended federal surveillance of school buses as well whereas gender district 's ethnic stability , facilities and budget i.
0	706709_A2	706766_A2	The result lists led toa CBS extraordinary , AFI 's 100 Years . . . 100,000 Heroes & Villains , hosted by Arnold Schwarzenegger i.	A prime special on the incorporate , `` AFI 's 100 Years i. . . 100 Heroes & Villains `` aired Tuesday on CBS .
0	2086071_A2	2086118_A2	Police warned dwellers on Friday not to traveler alone and to avoid convenience stockpiles and consultation stations stores at night .	Police advised residents Friday not to travel alone took convenience stores and to be watchful .
